step,LiarsDice3/conv,LiarsDice3/iters,LiarsDice3/nodes_touched
509,2.992793594613907e-07,509,1167646
510,2.9752405872329746e-07,510,1169940
511,2.9578245779038337e-07,511,1172234
512,2.9405442338037435e-07,512,1174528
513,2.9233982354326393e-07,513,1176822
514,2.9063852804295243e-07,514,1179116
515,2.889504081698968e-07,515,1181410
516,2.8727533646355496e-07,516,1183704
517,2.8561318717035267e-07,517,1185998
518,2.839638359106167e-07,518,1188292
519,2.8232715976184153e-07,519,1190586
520,2.807030372517505e-07,520,1192880
521,2.7909134810849556e-07,521,1195174
522,2.774919736561743e-07,522,1197468
523,2.759047965858463e-07,523,1199762
524,2.743297006363443e-07,524,1202056
525,2.7276657130204107e-07,525,1204350
526,2.7121529503487674e-07,526,1206644
527,2.6967575966763135e-07,527,1208938
528,2.6814785441392486e-07,528,1211232
529,2.666314696253558e-07,529,1213526
530,2.6512649690946244e-07,530,1215820
531,2.6363282914360076e-07,531,1218114
532,2.621503603916775e-07,532,1220408
533,2.606789858972114e-07,533,1222702
534,2.59218601895983e-07,534,1224996
535,2.577691062266574e-07,535,1227290
536,2.56330397421789e-07,536,1229584
537,2.5490237537395544e-07,537,1231878
538,2.534849410998352e-07,538,1234172
539,2.5207799653897967e-07,539,1236466
540,2.506814449354522e-07,540,1238760
541,2.492951904284335e-07,541,1241054
542,2.4791913839916635e-07,542,1243348
543,2.46553194978294e-07,543,1245642
544,2.451972677466885e-07,544,1247936
545,2.438512648472724e-07,545,1250230
546,2.4251509577605246e-07,546,1252524
547,2.411886708825195e-07,547,1254818
548,2.398719013904649e-07,548,1257112
549,2.3856469971716976e-07,549,1259406
550,2.3726697911952144e-07,550,1261700
551,2.35978653784219e-07,551,1263994
552,2.346996387653233e-07,552,1266288
553,2.334298501577292e-07,553,1268582
554,2.321692049583879e-07,554,1270876
555,2.3091762095528434e-07,555,1273170
556,2.2967501692172654e-07,556,1275464
557,2.284413124845064e-07,557,1277758
558,2.2721642801981634e-07,558,1280052
559,2.2600028495856073e-07,559,1282346
560,2.2479280539777768e-07,560,1284640
561,2.2359391237125603e-07,561,1286934
562,2.2240352960667398e-07,562,1289228
563,2.2122158180315488e-07,563,1291522
564,2.2004799435371147e-07,564,1293816
565,2.1888269342157374e-07,565,1296110
566,2.177256061206001e-07,566,1298404
567,2.1657666010588272e-07,567,1300698
568,2.1543578394844776e-07,568,1302992
569,2.1430290691321074e-07,569,1305286
570,2.1317795903530445e-07,570,1307580
571,2.1206087095354542e-07,571,1309874
572,2.1095157427125644e-07,572,1312168
573,2.098500011399329e-07,573,1314462
574,2.0875608449516525e-07,574,1316756
575,2.0766975779296093e-07,575,1319050
576,2.0659095550240592e-07,576,1321344
577,2.0551961247422534e-07,577,1323638
578,2.044556644056894e-07,578,1325932
579,2.0339904760469096e-07,579,1328226
580,2.0234969894117327e-07,580,1330520
581,2.013075560691746e-07,581,1332814
582,2.0027255730886706e-07,582,1335108
583,1.9924464150777865e-07,583,1337402
584,1.9822374815875454e-07,584,1339696
585,1.9720981744159038e-07,585,1341990
586,1.962027900356822e-07,586,1344284
587,1.9520260731431538e-07,587,1346578
588,1.9420921121282575e-07,588,1348872
589,1.932225443743163e-07,589,1351166
590,1.9224254976107913e-07,590,1353460
591,1.9126917117501252e-07,591,1355754
592,1.9030235284128727e-07,592,1358048
593,1.8934203956100237e-07,593,1360342
594,1.8838817669730723e-07,594,1362636
595,1.8744071025866837e-07,595,1364930
596,1.8649958667682487e-07,596,1367224
597,1.855647529316884e-07,597,1369518
598,1.8463615663460997e-07,598,1371812
599,1.8371374580633537e-07,599,1374106
600,1.8279746903659966e-07,600,1376400
601,1.818872754702494e-07,601,1378694
602,1.809831145990759e-07,602,1380988
603,1.8008493663651537e-07,603,1383282
604,1.7919269204580424e-07,604,1385576
605,1.7830633208815172e-07,605,1387870
606,1.7742580816354492e-07,606,1390164
607,1.7655107241443257e-07,607,1392458
608,1.7568207730245256e-07,608,1394752
609,1.748187758721098e-07,609,1397046
610,1.7396112157730403e-07,610,1399340
611,1.7310906821194072e-07,611,1401634
612,1.7226257024299807e-07,612,1403928
613,1.7142158242194894e-07,613,1406222
614,1.7058606000680543e-07,614,1408516
615,1.6975595862334103e-07,615,1410810
616,1.6893123434835733e-07,616,1413104
617,1.6811184386233968e-07,617,1415398
618,1.6729774396373465e-07,618,1417692
619,1.6648889208242812e-07,619,1419986
620,1.6568524601606738e-07,620,1422280
621,1.6488676399251112e-07,621,1424574
622,1.6409340446166265e-07,622,1426868
623,1.6330512647710904e-07,623,1429162
624,1.6252188948101542e-07,624,1431456
625,1.61743653172286e-07,625,1433750
626,1.609703777008531e-07,626,1436044
627,1.6020202370931047e-07,627,1438338
628,1.59438551965152e-07,628,1440632
629,1.5867992377710527e-07,629,1442926
630,1.5792610083553704e-07,630,1445220
631,1.5717704519857545e-07,631,1447514
632,1.5643271912557655e-07,632,1449808
633,1.5569308549345795e-07,633,1452102
634,1.5495810722770953e-07,634,1454396
635,1.5422774785056603e-07,635,1456690
636,1.5350197107855124e-07,636,1458984
637,1.5278074114166706e-07,637,1461278
638,1.5206402229767102e-07,638,1463572
639,1.5135177954678225e-07,639,1465866
640,1.5064397781983097e-07,640,1468160
641,1.4994058267214783e-07,641,1470454
642,1.492415598741692e-07,642,1472748
643,1.485468753836816e-07,643,1475042
644,1.4785649564419412e-07,644,1477336
645,1.471703874669772e-07,645,1479630
646,1.464885177604458e-07,646,1481924
647,1.4581085384934855e-07,647,1484218
648,1.4513736343313433e-07,648,1486512
649,1.4446801434309098e-07,649,1488806
650,1.4380277487541226e-07,650,1491100
651,1.4314161340955867e-07,651,1493394
652,1.4248449895643e-07,652,1495688
653,1.4183140036039266e-07,653,1497982
654,1.4118228716664127e-07,654,1500276
655,1.4053712896200388e-07,655,1502570
656,1.3989589567331429e-07,656,1504864
657,1.392585574841454e-07,657,1507158
658,1.3862508485562586e-07,658,1509452
659,1.3799544851950118e-07,659,1511746
660,1.3736961958915606e-07,660,1514040
661,1.3674756919879183e-07,661,1516334
662,1.361292688850657e-07,662,1518628
663,1.3551469051076293e-07,663,1520922
664,1.349038060358132e-07,664,1523216
665,1.3429658776709097e-07,665,1525510
666,1.3369300832372089e-07,666,1527804
667,1.330930403387054e-07,667,1530098
668,1.3249665696546398e-07,668,1532392
669,1.3190383142680506e-07,669,1534686
670,1.3131453723003172e-07,670,1536980
671,1.3072874811836943e-07,671,1539274
672,1.3014643805708825e-07,672,1541568
673,1.2956758128901402e-07,673,1543862
674,1.2899215227207828e-07,674,1546156
675,1.284201256238071e-07,675,1548450
676,1.278514762254046e-07,676,1550744
677,1.2728617923563057e-07,677,1553038
678,1.267242099659005e-07,678,1555332
679,1.2616554397743007e-07,679,1557626
680,1.2561015697715172e-07,680,1559920
681,1.2505802495649254e-07,681,1562214
682,1.2450912430933547e-07,682,1564508
683,1.239634310409854e-07,683,1566802
684,1.2342092207962008e-07,684,1569096
685,1.22881574110556e-07,685,1571390
686,1.223453642354433e-07,686,1573684
687,1.21812269493482e-07,687,1575978
688,1.2128226745122817e-07,688,1578272
689,1.2075533561972662e-07,689,1580566
690,1.2023145183615025e-07,690,1582860
691,1.1971059415277763e-07,691,1585154
692,1.1919274064964291e-07,692,1587448
693,1.1867786973290828e-07,693,1589742
694,1.181659599266971e-07,694,1592036
695,1.1765699008126074e-07,695,1594330
696,1.1715093901909501e-07,696,1596624
697,1.1664778589576263e-07,697,1598918
698,1.161475099986653e-07,698,1601212
699,1.156500907331659e-07,699,1603506
700,1.1515550780993866e-07,700,1605800
701,1.14663741057619e-07,701,1608094
702,1.141747703742313e-07,702,1610388
703,1.1368857592147785e-07,703,1612682
704,1.1320513811086119e-07,704,1614976
705,1.1272443739551719e-07,705,1617270
706,1.122464543534818e-07,706,1619564
707,1.1177116995136904e-07,707,1621858
708,1.1129856505170954e-07,708,1624152
709,1.1082862084316192e-07,709,1626446
710,1.1036131860459042e-07,710,1628740
711,1.0989663981608722e-07,711,1631034
712,1.0943456614509461e-07,712,1633328
713,1.0897507921048266e-07,713,1635622
714,1.0851816110990509e-07,714,1637916
715,1.0806379381611553e-07,715,1640210
716,1.0761195952391223e-07,716,1642504
717,1.0716264075422144e-07,717,1644798
718,1.0671581988919154e-07,718,1647092
719,1.0627147965097672e-07,719,1649386
720,1.058296028103034e-07,720,1651680
721,1.053901723946371e-07,721,1653974
722,1.0495317138980997e-07,722,1656268
723,1.0451858312859885e-07,723,1658562
724,1.0408639089520832e-07,724,1660856
725,1.0365657823058205e-07,725,1663150
726,1.0322912884913604e-07,726,1665444
727,1.0280402643059183e-07,727,1667738
728,1.0238125495998229e-07,728,1670032
729,1.0196079848479034e-07,729,1672326
730,1.0154264113576561e-07,730,1674620
731,1.0112676718243563e-07,731,1676914
732,1.0071316115800588e-07,732,1679208
733,1.0030180761649854e-07,733,1681502
734,9.989269116050803e-08,734,1683796
735,9.948579664242896e-08,735,1686090
736,9.908110899792266e-08,736,1688384
737,9.86786133569395e-08,737,1690678
738,9.827829476616312e-08,738,1692972
739,9.7880138674733e-08,739,1695266
740,9.748413040688853e-08,740,1697560
741,9.709025552973038e-08,741,1699854
742,9.669849961729815e-08,742,1702148
743,9.630884852118715e-08,743,1704442
744,9.592128809299272e-08,744,1706736
745,9.553580436472142e-08,745,1709030
746,9.515238343082988e-08,746,1711324
747,9.47710115106748e-08,747,1713618
748,9.439167487218514e-08,748,1715912
749,9.401436010247899e-08,749,1718206
750,9.363905355969093e-08,750,1720500
751,9.326574207380034e-08,751,1722794
752,9.289441230131423e-08,752,1725088
753,9.252505112772313e-08,753,1727382
754,9.215764555647876e-08,754,1729676
755,9.179218261878841e-08,755,1731970
756,9.142864955402619e-08,756,1734264
757,9.106703361544399e-08,757,1736558
758,9.070732211180488e-08,758,1738852
759,9.034950263636654e-08,759,1741146
760,8.999356265748659e-08,760,1743440
761,8.96394899141395e-08,761,1745734
762,8.928727220774979e-08,762,1748028
763,8.893689733280308e-08,763,1750322
764,8.858835332664627e-08,764,1752616
765,8.824162810866509e-08,765,1754910
766,8.789671006315114e-08,766,1757204
767,8.755358722051243e-08,767,1759498
768,8.721224795116278e-08,768,1761792
769,8.687268079204946e-08,769,1764086
770,8.653487409276961e-08,770,1766380
771,8.619881664007067e-08,771,1768674
772,8.586449702641108e-08,772,1770968
773,8.553190398996602e-08,773,1773262
774,8.520102646319971e-08,774,1775556
775,8.487185344102643e-08,775,1777850
776,8.454437393223824e-08,776,1780144
777,8.421857695950496e-08,777,1782438
778,8.389445190631895e-08,778,1784732
779,8.357198787861675e-08,779,1787026
780,8.325117435703522e-08,780,1789320
781,8.293200078751672e-08,781,1791614
782,8.261445670620926e-08,782,1793908
783,8.229853169783308e-08,783,1796202
784,8.198421547894741e-08,784,1798496
785,8.167149783550043e-08,785,1800790
786,8.13603685603792e-08,786,1803084
787,8.105081759912647e-08,787,1805378
788,8.074283500136836e-08,788,1807672
789,8.043641083754771e-08,789,1809966
790,8.013153525443517e-08,790,1812260
791,7.982819840574029e-08,791,1814554
792,7.952639072272838e-08,792,1816848
793,7.922610254645912e-08,793,1819142
794,7.892732423186999e-08,794,1821436
795,7.863004643920979e-08,795,1823730
796,7.833425967607166e-08,796,1826024
797,7.803995462352109e-08,797,1828318
798,7.774712199037914e-08,798,1830612
799,7.745575262424476e-08,799,1832906
800,7.716583733108351e-08,800,1835200
801,7.687736714584448e-08,801,1837494
802,7.659033302021001e-08,802,1839788
803,7.630472606545702e-08,803,1842082
804,7.602053733735126e-08,804,1844376
805,7.573775808594752e-08,805,1846670
806,7.545637966538399e-08,806,1848964
807,7.517639331877657e-08,807,1851258
808,7.489779042108013e-08,808,1853552
809,7.462056254847749e-08,809,1855846
810,7.434470120776249e-08,810,1858140
811,7.407019787103453e-08,811,1860434
812,7.379704428794875e-08,812,1862728
813,7.352523224979368e-08,813,1865022
814,7.32547533466299e-08,814,1867316
815,7.298559943913485e-08,815,1869610
816,7.271776265166396e-08,816,1871904
817,7.245123466448344e-08,817,1874198
818,7.218600767827654e-08,818,1876492
819,7.192207365086523e-08,819,1878786
820,7.165942473436049e-08,820,1881080
821,7.139805324046788e-08,821,1883374
822,7.113795118945943e-08,822,1885668
823,7.087911102487965e-08,823,1887962
824,7.062152512088415e-08,824,1890256
825,7.036518580999518e-08,825,1892550
826,7.011008566065735e-08,826,1894844
827,6.985621711641521e-08,827,1897138
828,6.96035727248967e-08,828,1899432
829,6.935214519332433e-08,829,1901726
830,6.910192722892061e-08,830,1904020
831,6.88529113584968e-08,831,1906314
832,6.860509062928122e-08,832,1908608
833,6.835845776237415e-08,833,1910902
834,6.811300572173717e-08,834,1913196
835,6.7868727332554e-08,835,1915490
836,6.762561563511404e-08,836,1917784
837,6.73836636905234e-08,837,1920078
838,6.714286460846042e-08,838,1922372
839,6.69032114430923e-08,839,1924666
840,6.666469749838644e-08,840,1926960
841,6.642731596034901e-08,841,1929254
842,6.619106017458076e-08,842,1931548
843,6.595592333402678e-08,843,1933842
844,6.5721898902249e-08,844,1936136
845,6.548898036362605e-08,845,1938430
846,6.525716110539204e-08,846,1940724
847,6.50264347090701e-08,847,1943018
848,6.479679474924449e-08,848,1945312
849,6.456823477968276e-08,849,1947606
850,6.434074847905258e-08,850,1949900
851,6.411432956071605e-08,851,1952194
852,6.388897181436315e-08,852,1954488
853,6.366466897417267e-08,853,1956782
854,6.344141492697908e-08,854,1959076
855,6.32192034000223e-08,855,1961370
856,6.299802850218139e-08,856,1963664
857,6.27778841688631e-08,857,1965958
858,6.255876425220741e-08,858,1968252
859,6.234066297211571e-08,859,1970546
860,6.212357432644477e-08,860,1972840
861,6.190749243795146e-08,861,1975134
862,6.169241156123162e-08,862,1977428
863,6.147832581904211e-08,863,1979722
864,6.126522954924551e-08,864,1982016
865,6.10531169786821e-08,865,1984310
866,6.084198238276439e-08,866,1986604
867,6.063182023119396e-08,867,1988898
868,6.042262488265004e-08,868,1991192
869,6.021439083458979e-08,869,1993486
870,6.000711250120361e-08,870,1995780
871,5.980078447709314e-08,871,1998074
872,5.9595401252776625e-08,872,2000368
873,5.939095749918355e-08,873,2002662
874,5.9187447748465516e-08,874,2004956
875,5.8984866775635414e-08,875,2007250
876,5.87832092793783e-08,876,2009544
877,5.858246993062366e-08,877,2011838
878,5.838264351826217e-08,878,2014132
879,5.8183724963023487e-08,879,2016426
880,5.798570899134825e-08,880,2018720
881,5.778859057253838e-08,881,2021014
882,5.759236456487349e-08,882,2023308
883,5.73970259376555e-08,883,2025602
884,5.720256981978089e-08,884,2027896
885,5.700899098626255e-08,885,2030190
886,5.681628466314148e-08,886,2032484
887,5.662444590298632e-08,887,2034778
888,5.6433469772243505e-08,888,2037072
889,5.624335155246518e-08,889,2039366
890,5.605408635867004e-08,890,2041660
891,5.586566932669346e-08,891,2043954
892,5.5678095883804346e-08,892,2046248
893,5.5491361172776976e-08,893,2048542
894,5.530546060006358e-08,894,2050836
895,5.512038942639963e-08,895,2053130
896,5.493614314844297e-08,896,2055424
897,5.475271704774576e-08,897,2057718
898,5.4570106683415887e-08,898,2060012
899,5.4388307413333337e-08,899,2062306
900,5.4207314824361585e-08,900,2064600
901,5.4027124406219595e-08,901,2066894
902,5.3847731711076374e-08,902,2069188
903,5.366913239518434e-08,903,2071482
904,5.349132203846807e-08,904,2073776
905,5.331429625554662e-08,905,2076070
906,5.313805073736688e-08,906,2078364
907,5.296258123732578e-08,907,2080658
908,5.278788345330909e-08,908,2082952
909,5.2613953124835966e-08,909,2085246
910,5.244078609550895e-08,910,2087540
911,5.226837815341945e-08,911,2089834
912,5.2096725135231114e-08,912,2092128
913,5.192582284985203e-08,913,2094422
914,5.175566734905157e-08,914,2096716
915,5.158625447643228e-08,915,2099010
916,5.141758015192455e-08,916,2101304
917,5.1249640420358844e-08,917,2103598
918,5.108243125717671e-08,918,2105892
919,5.091594868639193e-08,919,2108186
920,5.075018876671278e-08,920,2110480
921,5.058514757766419e-08,921,2112774
922,5.0420821268160054e-08,922,2115068
923,5.0257206028747614e-08,923,2117362
924,5.0094297758540574e-08,924,2119656
925,4.993209288400857e-08,925,2121950
926,4.9770587595698856e-08,926,2124244
927,4.9609778035586416e-08,927,2126538
928,4.944966049136301e-08,928,2128832
929,4.929023127153709e-08,929,2131126
930,4.913148665686151e-08,930,2133420
931,4.897342299747809e-08,931,2135714
932,4.881603659495637e-08,932,2138008
933,4.865932390352157e-08,933,2140302
934,4.85032812594377e-08,934,2142596
935,4.8347905123868884e-08,935,2144890
936,4.81931918677736e-08,936,2147184
937,4.803913809803273e-08,937,2149478
938,4.788574016478808e-08,938,2151772
939,4.773299469573722e-08,939,2154066
940,4.758089815204425e-08,940,2156360
941,4.742944711977337e-08,941,2158654
942,4.727863812253874e-08,942,2160948
943,4.712846786436575e-08,943,2163242
944,4.697893288274635e-08,944,2165536
945,4.683002981925588e-08,945,2167830
946,4.6681755426492e-08,946,2170124
947,4.65341062974578e-08,947,2172418
948,4.638707919168983e-08,948,2174712
949,4.624067083403016e-08,949,2177006
950,4.609487790074862e-08,950,2179300
951,4.594969725546516e-08,951,2181594
952,4.580512566465522e-08,952,2183888
953,4.56611599433665e-08,953,2186182
954,4.551779686501334e-08,954,2188476
955,4.537503335566573e-08,955,2190770
956,4.523286625118805e-08,956,2193064
957,4.509129236662801e-08,957,2195358
958,4.4950308773772374e-08,958,2197652
959,4.480991223909658e-08,959,2199946
960,4.467009979969294e-08,960,2202240
961,4.453086838163145e-08,961,2204534
962,4.4392214994248835e-08,962,2206828
963,4.4254136646881825e-08,963,2209122
964,4.411663035580604e-08,964,2211416
965,4.397969310954153e-08,965,2213710
966,4.384332202844732e-08,966,2216004
967,4.370751418431018e-08,967,2218298
968,4.357226668361136e-08,968,2220592
969,4.343757658425984e-08,969,2222886
970,4.330344107600359e-08,970,2225180
971,4.316985727920164e-08,971,2227474
972,4.3036822341968595e-08,972,2229768
973,4.290433350262468e-08,973,2232062
974,4.2772387860712247e-08,974,2234356
975,4.264098277945161e-08,975,2236650
976,4.251011529593507e-08,976,2238944
977,4.2379782932977506e-08,977,2241238
978,4.22499827484879e-08,978,2243532
979,4.212071206405321e-08,979,2245826
980,4.199196822207707e-08,980,2248120
981,4.1863748571902004e-08,981,2250414
982,4.173605037960382e-08,982,2252708
983,4.1608870987586144e-08,983,2255002
984,4.148220786315271e-08,984,2257296
985,4.135605824462374e-08,985,2259590
986,4.123041964093632e-08,986,2261884
987,4.1105289505516396e-08,987,2264178
988,4.0980665090561974e-08,988,2266472
989,4.085654402297134e-08,989,2268766
990,4.0732923700659285e-08,990,2271060
991,4.060980155623506e-08,991,2273354
992,4.048717516802469e-08,992,2275648
993,4.036504193394297e-08,993,2277942
994,4.02433994531326e-08,994,2280236
995,4.012224533861408e-08,995,2282530
996,4.0001576995241095e-08,996,2284824
997,3.988139200827856e-08,997,2287118
998,3.97616880740137e-08,998,2289412
999,3.964246263893356e-08,999,2291706
1000,3.952371344095873e-08,1000,2294000
