step,BigLeduc/tau,BigLeduc/alpha,BigLeduc/beta,BigLeduc/gamma,BigLeduc/conv,BigLeduc/iters
753,,3.35907819018073,-2.1943143874137343,0.2600256505449843,0.00011386830010451376,753
754,,3.35907819018073,-2.1943143874137343,0.2600256505449843,0.00011474991333670914,754
755,,3.35907819018073,-2.1943143874137343,0.2600256505449843,0.00012011919170618057,755
756,,3.35907819018073,-2.1943143874137343,0.2600256505449843,0.00011821973021142185,756
757,5,3.379655421826418,-2.1909607480457947,0.240718420960075,0.00011615583207458258,757
758,,3.379655421826418,-2.1909607480457947,0.240718420960075,0.00011402060044929385,758
759,,3.379655421826418,-2.1909607480457947,0.240718420960075,0.00011078390525653958,759
760,,3.379655421826418,-2.1909607480457947,0.240718420960075,0.00011380156502127647,760
761,,3.379655421826418,-2.1909607480457947,0.240718420960075,0.0001123714610002935,761
762,5,3.3967362496398876,-2.1900002989476426,0.22359519827631802,0.00010827474761754274,762
763,,3.3967362496398876,-2.1900002989476426,0.22359519827631802,0.00010651731281541288,763
764,,3.3967362496398876,-2.1900002989476426,0.22359519827631802,0.0001090624718926847,764
765,,3.3967362496398876,-2.1900002989476426,0.22359519827631802,0.00011028166045434773,765
766,,3.3967362496398876,-2.1900002989476426,0.22359519827631802,0.00010947309783659875,766
767,5,3.4147734097953575,-2.188210150622705,0.20742995355773663,0.00011333959992043674,767
768,,3.4147734097953575,-2.188210150622705,0.20742995355773663,0.00011108504259027541,768
769,,3.4147734097953575,-2.188210150622705,0.20742995355773663,0.00011266136425547302,769
770,,3.4147734097953575,-2.188210150622705,0.20742995355773663,0.00010900141205638647,770
771,,3.4147734097953575,-2.188210150622705,0.20742995355773663,0.000107417261460796,771
772,5,3.43304221934927,-2.1861157839519914,0.19233979449486327,0.00010590476449579,772
773,,3.43304221934927,-2.1861157839519914,0.19233979449486327,0.00010973762255162,773
774,,3.43304221934927,-2.1861157839519914,0.19233979449486327,0.00010809412924572825,774
775,,3.43304221934927,-2.1861157839519914,0.19233979449486327,0.00010989620932377875,775
776,,3.43304221934927,-2.1861157839519914,0.19233979449486327,0.00010629571625031531,776
777,5,3.4515876593692862,-2.183686763262519,0.17825405331751565,0.0001045024546328932,777
778,,3.4515876593692862,-2.183686763262519,0.17825405331751565,0.00010738102719187737,778
779,,3.4515876593692862,-2.183686763262519,0.17825405331751565,0.00010688998736441135,779
780,,3.4515876593692862,-2.183686763262519,0.17825405331751565,0.0001078447385225445,780
781,,3.4515876593692862,-2.183686763262519,0.17825405331751565,0.00010888799442909658,781
782,5,3.4714455080266315,-2.180188051597375,0.16493279999675226,0.00010605726856738329,782
783,,3.4714455080266315,-2.180188051597375,0.16493279999675226,0.00010531709995120764,783
784,,3.4714455080266315,-2.180188051597375,0.16493279999675226,0.00010954996105283499,784
785,,3.4714455080266315,-2.180188051597375,0.16493279999675226,0.00010737526463344693,785
786,,3.4714455080266315,-2.180188051597375,0.16493279999675226,0.00011308444663882256,786
787,5,3.4917599863696402,-2.1762372047625624,0.152499625277148,0.00010661198757588863,787
788,,3.4917599863696402,-2.1762372047625624,0.152499625277148,0.00010916878818534315,788
789,,3.4917599863696402,-2.1762372047625624,0.152499625277148,0.00010644755093380809,789
790,,3.4917599863696402,-2.1762372047625624,0.152499625277148,0.00010780725278891623,790
791,,3.4917599863696402,-2.1762372047625624,0.152499625277148,0.0001054554886650294,791
792,5,3.5077041114656575,-2.175255921807802,0.1416347393959212,0.00010954964091069996,792
793,,3.5077041114656575,-2.175255921807802,0.1416347393959212,0.00010710640344768763,793
794,,3.5077041114656575,-2.175255921807802,0.1416347393959212,0.00010744843166321516,794
795,,3.5077041114656575,-2.175255921807802,0.1416347393959212,0.00010519829811528325,795
796,,3.5077041114656575,-2.175255921807802,0.1416347393959212,0.00010492937872186303,796
797,5,3.526084909608258,-2.1724299098318385,0.13117413494699282,0.00010487504187040031,797
798,,3.526084909608258,-2.1724299098318385,0.13117413494699282,0.0001053467858582735,798
799,,3.526084909608258,-2.1724299098318385,0.13117413494699282,0.00010307441698387265,799
800,,3.526084909608258,-2.1724299098318385,0.13117413494699282,0.00010410396498627961,800
801,,3.526084909608258,-2.1724299098318385,0.13117413494699282,0.0001008152321446687,801
802,5,3.542968948430774,-2.170537749352305,0.12165868775355593,0.00010241213021799922,802
803,,3.542968948430774,-2.170537749352305,0.12165868775355593,0.00010382762411609292,803
804,,3.542968948430774,-2.170537749352305,0.12165868775355593,0.00010327258496545255,804
805,,3.542968948430774,-2.170537749352305,0.12165868775355593,0.00010265398304909468,805
806,,3.542968948430774,-2.170537749352305,0.12165868775355593,0.00010648663737811148,806
807,5,3.5633874494590176,-2.1660604255756115,0.11238082194165866,0.00010272979852743447,807
808,,3.5633874494590176,-2.1660604255756115,0.11238082194165866,0.00010470041888765991,808
809,,3.5633874494590176,-2.1660604255756115,0.11238082194165866,0.00010004965588450432,809
810,,3.5633874494590176,-2.1660604255756115,0.11238082194165866,0.00010345916962251067,810
811,,3.5633874494590176,-2.1660604255756115,0.11238082194165866,9.977372246794403e-05,811
812,5,3.579069050085123,-2.164814003334403,0.10433108190023166,0.0001003190700430423,812
813,,3.579069050085123,-2.164814003334403,0.10433108190023166,9.938143193721771e-05,813
814,,3.579069050085123,-2.164814003334403,0.10433108190023166,0.00010047873365692794,814
815,,3.579069050085123,-2.164814003334403,0.10433108190023166,9.910229709930718e-05,815
816,,3.579069050085123,-2.164814003334403,0.10433108190023166,9.923998732119799e-05,816
817,5,3.596920640738741,-2.1619527313990226,0.0966140207506343,9.854932432062924e-05,817
818,,3.596920640738741,-2.1619527313990226,0.0966140207506343,0.00010022422065958381,818
819,,3.596920640738741,-2.1619527313990226,0.0966140207506343,9.992404375225306e-05,819
820,,3.596920640738741,-2.1619527313990226,0.0966140207506343,9.788156603462994e-05,820
821,,3.596920640738741,-2.1619527313990226,0.0966140207506343,9.823864093050361e-05,821
822,5,3.6144652747583317,-2.1592161791589826,0.08948498618368017,9.885907638818026e-05,822
823,,3.6144652747583317,-2.1592161791589826,0.08948498618368017,0.00010038222535513341,823
824,,3.6144652747583317,-2.1592161791589826,0.08948498618368017,0.0001006133679766208,824
825,,3.6144652747583317,-2.1592161791589826,0.08948498618368017,0.0001009595871437341,825
826,,3.6144652747583317,-2.1592161791589826,0.08948498618368017,9.811972267925739e-05,826
827,5,3.632213261992086,-2.156243099371113,0.08285119911833272,9.880066500045359e-05,827
828,,3.632213261992086,-2.156243099371113,0.08285119911833272,0.00010054081212729216,828
829,,3.632213261992086,-2.156243099371113,0.08285119911833272,9.841489372774959e-05,829
830,,3.632213261992086,-2.156243099371113,0.08285119911833272,9.8332209745422e-05,830
831,,3.632213261992086,-2.156243099371113,0.08285119911833272,9.649281855672598e-05,831
832,5,3.649261704631219,-2.153675272765592,0.07675927402270588,9.79980977717787e-05,832
833,,3.649261704631219,-2.153675272765592,0.07675927402270588,9.8417978733778e-05,833
834,,3.649261704631219,-2.153675272765592,0.07675927402270588,9.900855366140604e-05,834
835,,3.649261704631219,-2.153675272765592,0.07675927402270588,9.928789222612977e-05,835
836,,3.649261704631219,-2.153675272765592,0.07675927402270588,0.00010053464211523533,836
837,5,3.668274248203173,-2.1496156553324774,0.0709463704674258,9.810068877413869e-05,837
838,,3.668274248203173,-2.1496156553324774,0.0709463704674258,9.906390914693475e-05,838
839,,3.668274248203173,-2.1496156553324774,0.0709463704674258,0.00010002590715885162,839
840,,3.668274248203173,-2.1496156553324774,0.0709463704674258,9.738892549648881e-05,840
841,,3.668274248203173,-2.1496156553324774,0.0709463704674258,9.834935190156102e-05,841
842,5,3.6848668478195163,-2.1471877015513274,0.06574639125343351,9.926437633112073e-05,842
843,,3.6848668478195163,-2.1471877015513274,0.06574639125343351,9.684870019555092e-05,843
844,,3.6848668478195163,-2.1471877015513274,0.06574639125343351,9.494010009802878e-05,844
845,,3.6848668478195163,-2.1471877015513274,0.06574639125343351,9.543634951114655e-05,845
846,,3.6848668478195163,-2.1471877015513274,0.06574639125343351,9.486859198659658e-05,846
847,5,3.7008430580296325,-2.1451122874887636,0.06096421379466044,9.462420712225139e-05,847
848,,3.7008430580296325,-2.1451122874887636,0.06096421379466044,9.453945676796138e-05,848
849,,3.7008430580296325,-2.1451122874887636,0.06096421379466044,9.278726065531373e-05,849
850,,3.7008430580296325,-2.1451122874887636,0.06096421379466044,9.432766819372773e-05,850
851,,3.7008430580296325,-2.1451122874887636,0.06096421379466044,9.217107435688376e-05,851
852,5,3.7169616127773395,-2.1428474583391974,0.05651460793737062,9.180704364553094e-05,852
853,,3.7169616127773395,-2.1428474583391974,0.05651460793737062,9.497214341536164e-05,853
854,,3.7169616127773395,-2.1428474583391974,0.05651460793737062,9.291982860304415e-05,854
855,,3.7169616127773395,-2.1428474583391974,0.05651460793737062,9.18978767003864e-05,855
856,,3.7169616127773395,-2.1428474583391974,0.05651460793737062,9.398956899531186e-05,856
857,5,3.7346357029694834,-2.1393728746650176,0.05228763474033604,9.2871836386621e-05,857
858,,3.7346357029694834,-2.1393728746650176,0.05228763474033604,9.419993148185313e-05,858
859,,3.7346357029694834,-2.1393728746650176,0.05228763474033604,9.662675438448787e-05,859
860,,3.7346357029694834,-2.1393728746650176,0.05228763474033604,9.463183232583106e-05,860
861,,3.7346357029694834,-2.1393728746650176,0.05228763474033604,9.448034688830376e-05,861
862,5,3.7516624085148833,-2.1362746365195138,0.048407611877484324,9.364821016788483e-05,862
863,,3.7516624085148833,-2.1362746365195138,0.048407611877484324,9.347277227789164e-05,863
864,,3.7516624085148833,-2.1362746365195138,0.048407611877484324,9.638804476708174e-05,864
865,,3.7516624085148833,-2.1362746365195138,0.048407611877484324,9.235538891516626e-05,865
866,,3.7516624085148833,-2.1362746365195138,0.048407611877484324,9.320382378064096e-05,866
867,5,3.7679021753751085,-2.1336567092346868,0.04485230525096151,9.54175484366715e-05,867
868,,3.7679021753751085,-2.1336567092346868,0.04485230525096151,9.188425610773265e-05,868
869,,3.7679021753751085,-2.1336567092346868,0.04485230525096151,9.318970842286944e-05,869
870,,3.7679021753751085,-2.1336567092346868,0.04485230525096151,9.444874012842774e-05,870
871,,3.7679021753751085,-2.1336567092346868,0.04485230525096151,9.05290653463453e-05,871
872,5,3.7834835817426615,-2.1314309425626483,0.041586707048488325,9.347687591798604e-05,872
873,,3.7834835817426615,-2.1314309425626483,0.041586707048488325,9.347483864985406e-05,873
874,,3.7834835817426615,-2.1314309425626483,0.041586707048488325,9.213978773914278e-05,874
875,,3.7834835817426615,-2.1314309425626483,0.041586707048488325,9.263647370971739e-05,875
876,,3.7834835817426615,-2.1314309425626483,0.041586707048488325,9.107741061598063e-05,876
877,5,3.8001129001436107,-2.128355960835747,0.038505572152482515,9.1567198978737e-05,877
878,,3.8001129001436107,-2.128355960835747,0.038505572152482515,9.546356159262359e-05,878
879,,3.8001129001436107,-2.128355960835747,0.038505572152482515,9.348892490379512e-05,879
880,,3.8001129001436107,-2.128355960835747,0.038505572152482515,9.327341103926301e-05,880
881,,3.8001129001436107,-2.128355960835747,0.038505572152482515,9.585858788341284e-05,881
882,5,3.818087925411093,-2.1242111960847248,0.03558932337107468,9.050939115695655e-05,882
883,,3.818087925411093,-2.1242111960847248,0.03558932337107468,9.408523328602314e-05,883
884,,3.818087925411093,-2.1242111960847248,0.03558932337107468,9.435531683266163e-05,884
885,,3.818087925411093,-2.1242111960847248,0.03558932337107468,9.549022070132196e-05,885
886,,3.818087925411093,-2.1242111960847248,0.03558932337107468,9.383729775436223e-05,886
887,5,3.8335098965562864,-2.1218393973876695,0.03299336725232083,9.544435306452215e-05,887
888,,3.8335098965562864,-2.1218393973876695,0.03299336725232083,9.348164894618094e-05,888
889,,3.8335098965562864,-2.1218393973876695,0.03299336725232083,9.990727994590998e-05,889
890,,3.8335098965562864,-2.1218393973876695,0.03299336725232083,9.485270129516721e-05,890
891,,3.8335098965562864,-2.1218393973876695,0.03299336725232083,9.36427095439285e-05,891
892,5,3.849424700303806,-2.119019043023455,0.030564865316704548,8.923315908759832e-05,892
893,,3.849424700303806,-2.119019043023455,0.030564865316704548,9.225078974850476e-05,893
894,,3.849424700303806,-2.119019043023455,0.030564865316704548,9.147822856903076e-05,894
895,,3.849424700303806,-2.119019043023455,0.030564865316704548,9.1749825514853e-05,895
896,,3.849424700303806,-2.119019043023455,0.030564865316704548,8.894054917618632e-05,896
897,5,3.8636003162540025,-2.117363882306992,0.02837481220716942,9.291700553148985e-05,897
898,,3.8636003162540025,-2.117363882306992,0.02837481220716942,9.107752703130245e-05,898
899,,3.8636003162540025,-2.117363882306992,0.02837481220716942,9.513425175100565e-05,899
900,,3.8636003162540025,-2.117363882306992,0.02837481220716942,9.084006887860596e-05,900
901,,3.8636003162540025,-2.117363882306992,0.02837481220716942,8.943810826167464e-05,901
902,5,3.8794789755455,-2.1143516905379074,0.026282877993438092,8.700980106368661e-05,902
903,,3.8794789755455,-2.1143516905379074,0.026282877993438092,8.780366624705493e-05,903
904,,3.8794789755455,-2.1143516905379074,0.026282877993438092,8.674079435877502e-05,904
905,,3.8794789755455,-2.1143516905379074,0.026282877993438092,9.05253691598773e-05,905
906,,3.8794789755455,-2.1143516905379074,0.026282877993438092,8.673232514411211e-05,906
907,5,3.894058374174321,-2.1121826331767943,0.024383655147554695,8.994585368782282e-05,907
908,,3.894058374174321,-2.1121826331767943,0.024383655147554695,8.66384943947196e-05,908
909,,3.894058374174321,-2.1121826331767943,0.024383655147554695,9.019079152494669e-05,909
910,,3.894058374174321,-2.1121826331767943,0.024383655147554695,8.735727169550955e-05,910
911,,3.894058374174321,-2.1121826331767943,0.024383655147554695,9.308956214226782e-05,911
912,5,3.9116849472557997,-2.107678899607698,0.022530161755381695,8.71701049618423e-05,912
913,,3.9116849472557997,-2.107678899607698,0.022530161755381695,8.898181840777397e-05,913
914,,3.9116849472557997,-2.107678899607698,0.022530161755381695,8.767558028921485e-05,914
915,,3.9116849472557997,-2.107678899607698,0.022530161755381695,9.231056901626289e-05,915
916,,3.9116849472557997,-2.107678899607698,0.022530161755381695,9.002909064292908e-05,916
917,5,3.925888883398037,-2.1055683026217467,0.02090840858634957,9.045292972587049e-05,917
918,,3.925888883398037,-2.1055683026217467,0.02090840858634957,8.719920879229903e-05,918
919,,3.925888883398037,-2.1055683026217467,0.02090840858634957,9.253527969121933e-05,919
920,,3.925888883398037,-2.1055683026217467,0.02090840858634957,8.81058513186872e-05,920
921,,3.925888883398037,-2.1055683026217467,0.02090840858634957,9.22220351640135e-05,921
922,5,3.941732385229506,-2.1021591161237687,0.019359718545861604,9.042237070389092e-05,922
923,,3.941732385229506,-2.1021591161237687,0.019359718545861604,9.047967614606023e-05,923
924,,3.941732385229506,-2.1021591161237687,0.019359718545861604,8.726498344913125e-05,924
925,,3.941732385229506,-2.1021591161237687,0.019359718545861604,9.021471487358212e-05,925
926,,3.941732385229506,-2.1021591161237687,0.019359718545861604,8.87725327629596e-05,926
927,5,3.955518940966228,-2.1001426177386966,0.017973193033112622,9.143276838585734e-05,927
928,,3.955518940966228,-2.1001426177386966,0.017973193033112622,8.674862328916788e-05,928
929,,3.955518940966228,-2.1001426177386966,0.017973193033112622,9.033252717927098e-05,929
930,,3.955518940966228,-2.1001426177386966,0.017973193033112622,8.808830170892179e-05,930
931,,3.955518940966228,-2.1001426177386966,0.017973193033112622,8.834296022541821e-05,931
932,5,3.970183826421585,-2.097384675367111,0.016664906693617088,8.597242413088679e-05,932
933,,3.970183826421585,-2.097384675367111,0.016664906693617088,8.971733041107655e-05,933
934,,3.970183826421585,-2.097384675367111,0.016664906693617088,8.711428381502628e-05,934
935,,3.970183826421585,-2.097384675367111,0.016664906693617088,8.912722114473581e-05,935
936,,3.970183826421585,-2.097384675367111,0.016664906693617088,8.637996506877244e-05,936
937,5,3.984177797904744,-2.0950166873412748,0.015464639498497856,8.724702638573945e-05,937
938,,3.984177797904744,-2.0950166873412748,0.015464639498497856,8.618523133918643e-05,938
939,,3.984177797904744,-2.0950166873412748,0.015464639498497856,8.770514978095889e-05,939
940,,3.984177797904744,-2.0950166873412748,0.015464639498497856,8.661404717713594e-05,940
941,,3.984177797904744,-2.0950166873412748,0.015464639498497856,8.771446300670505e-05,941
942,5,3.999156720749401,-2.0918344691038744,0.01432997648981349,8.568316115997732e-05,942
943,,3.999156720749401,-2.0918344691038744,0.01432997648981349,8.696885197423398e-05,943
944,,3.999156720749401,-2.0918344691038744,0.01432997648981349,8.69309005793184e-05,944
945,,3.999156720749401,-2.0918344691038744,0.01432997648981349,8.648869697935879e-05,945
946,,3.999156720749401,-2.0918344691038744,0.01432997648981349,8.698960300534964e-05,946
947,5,4.013288101748273,-2.0891757029566733,0.01329288985620014,8.51812947075814e-05,947
948,,4.013288101748273,-2.0891757029566733,0.01329288985620014,8.542445721104741e-05,948
949,,4.013288101748273,-2.0891757029566733,0.01329288985620014,8.424127008765936e-05,949
950,,4.013288101748273,-2.0891757029566733,0.01329288985620014,8.474316564388573e-05,950
951,,4.013288101748273,-2.0891757029566733,0.01329288985620014,8.447971777059138e-05,951
952,5,4.026670053432337,-2.086973551724584,0.012342920121155121,8.36242688819766e-05,952
953,,4.026670053432337,-2.086973551724584,0.012342920121155121,8.276806329376996e-05,953
954,,4.026670053432337,-2.086973551724584,0.012342920121155121,8.296861778944731e-05,954
955,,4.026670053432337,-2.086973551724584,0.012342920121155121,8.203752804547548e-05,955
956,,4.026670053432337,-2.086973551724584,0.012342920121155121,8.239448652602732e-05,956
957,5,4.0400465180115885,-2.0846852427005342,0.01146007093331658,8.365814574062824e-05,957
958,,4.0400465180115885,-2.0846852427005342,0.01146007093331658,8.320406777784228e-05,958
959,,4.0400465180115885,-2.0846852427005342,0.01146007093331658,8.420555968768895e-05,959
960,,4.0400465180115885,-2.0846852427005342,0.01146007093331658,8.232437539845705e-05,960
961,,4.0400465180115885,-2.0846852427005342,0.01146007093331658,8.339353371411562e-05,961
962,5,4.054343981059648,-2.0816231094230693,0.010625009472625457,8.33476078696549e-05,962
963,,4.054343981059648,-2.0816231094230693,0.010625009472625457,8.296160376630723e-05,963
964,,4.054343981059648,-2.0816231094230693,0.010625009472625457,8.358524064533412e-05,964
965,,4.054343981059648,-2.0816231094230693,0.010625009472625457,8.451534085907042e-05,965
966,,4.054343981059648,-2.0816231094230693,0.010625009472625457,8.393399184569716e-05,966
967,5,4.068332286046561,-2.0786967866714905,0.009854094588642948,8.324882946908474e-05,967
968,,4.068332286046561,-2.0786967866714905,0.009854094588642948,8.3236547652632e-05,968
969,,4.068332286046561,-2.0786967866714905,0.009854094588642948,8.394109318032861e-05,969
970,,4.068332286046561,-2.0786967866714905,0.009854094588642948,8.398271165788174e-05,970
971,,4.068332286046561,-2.0786967866714905,0.009854094588642948,8.299807086586952e-05,971
972,5,4.0816802821752205,-2.07615293419184,0.009146838048907924,8.337749750353396e-05,972
973,,4.0816802821752205,-2.07615293419184,0.009146838048907924,8.22459114715457e-05,973
974,,4.0816802821752205,-2.07615293419184,0.009146838048907924,8.211945532821119e-05,974
975,,4.0816802821752205,-2.07615293419184,0.009146838048907924,8.23122973088175e-05,975
976,,4.0816802821752205,-2.07615293419184,0.009146838048907924,8.153065573424101e-05,976
977,5,4.094707927139776,-2.0737571897789002,0.008493609025402193,8.127023465931416e-05,977
978,,4.094707927139776,-2.0737571897789002,0.008493609025402193,8.083463762886822e-05,978
979,,4.094707927139776,-2.0737571897789002,0.008493609025402193,8.11438076198101e-05,979
980,,4.094707927139776,-2.0737571897789002,0.008493609025402193,8.117168908938766e-05,980
981,,4.094707927139776,-2.0737571897789002,0.008493609025402193,8.164223982021213e-05,981
982,5,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.192172390408814e-05,982
983,,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.19377601146698e-05,983
984,,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.067648741416633e-05,984
985,,4.108125403068361,-2.0709817880830914,0.007881436500006167,8.033355697989464e-05,985
986,,4.108125403068361,-2.0709817880830914,0.007881436500006167,7.971766171976924e-05,986
987,5,4.12071822974646,-2.068732870220023,0.007321977065405605,7.923631346784532e-05,987
988,,4.12071822974646,-2.068732870220023,0.007321977065405605,7.991667371243238e-05,988
989,,4.12071822974646,-2.068732870220023,0.007321977065405605,7.92796490713954e-05,989
990,,4.12071822974646,-2.068732870220023,0.007321977065405605,8.024534326978028e-05,990
991,,4.12071822974646,-2.068732870220023,0.007321977065405605,7.969807484187186e-05,991
992,5,4.133811786671795,-2.0660218650073126,0.006796091080610189,7.98495311755687e-05,992
993,,4.133811786671795,-2.0660218650073126,0.006796091080610189,8.040701504796743e-05,993
994,,4.133811786671795,-2.0660218650073126,0.006796091080610189,8.001932292245328e-05,994
995,,4.133811786671795,-2.0660218650073126,0.006796091080610189,7.973579340614378e-05,995
996,,4.133811786671795,-2.0660218650073126,0.006796091080610189,7.971419836394489e-05,996
997,5,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.946006371639669e-05,997
998,,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.873604772612453e-05,998
999,,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.921716314740479e-05,999
1000,,4.146774907592976,-2.0633210013411425,0.006308479692230584,7.907883264124393e-05,1000
